X1	X2	X3	X4	X5	X6	X7	X8	X9
-0.766993	0.154467	-0.033762	-0.393012	-0.173526	-0.399840	0.235228	-0.800299	-0.782893
0.518382	1.051959	0.182847	0.652155	1.097875	1.184161	0.523040	0.666877	-0.008118
1.619080	1.800240	1.318629	1.347380	1.739589	1.947305	1.259045	0.774858	0.711299
1.656743	1.793781	1.280493	1.448218	1.755889	1.968751	1.469748	1.055203	1.094627
1.271864	1.714464	1.387225	1.077827	1.249299	1.109564	0.843542	0.952569	1.217401
1.512333	1.838706	1.840186	1.540763	1.209852	1.826400	1.630128	1.220391	1.201900
1.397493	1.669961	1.653727	1.533564	1.090639	1.974249	1.465606	1.382410	1.131779
1.615892	1.424659	1.466313	0.957976	1.257387	1.593012	1.178957	0.783462	1.056491
1.807245	1.645895	0.998135	0.947121	1.540009	1.423127	1.082323	1.353233	0.995474
1.455744	0.788280	0.897530	1.001957	1.136636	0.455413	1.178966	0.959401	0.948481
0.423968	-0.189756	0.209942	1.065008	0.476821	-0.289597	0.414622	1.561525	0.665536
0.255132	-0.613091	-0.331666	-0.305781	0.382716	-0.902633	0.056323	0.409040	-0.121542
-0.699120	-0.860317	-1.169842	-0.796453	-0.727258	-0.300160	-0.552807	-1.087648	-0.850062
-1.620830	-1.965440	-2.266574	-2.120328	-1.448195	-1.577780	-1.087650	-1.310050	-1.243478
-1.612245	-2.207213	-1.768962	-2.220849	-1.444606	-2.290239	-1.427292	-1.604257	-1.380521
-1.205715	-1.674922	-1.568356	-1.335795	-0.827971	-0.931458	-1.022694	-1.063629	-1.383228
-0.762662	-1.708411	-1.437276	-1.102435	-0.707100	-1.286684	-0.963217	-1.255385	-1.331314
-0.752785	-1.689009	-0.724432	-0.707705	-1.070944	-1.109356	0.446208	-0.886109	-1.271772
-1.480218	-1.267350	-1.342899	-1.188289	-1.056021	-1.277697	-0.830626	-0.103858	-1.227485
-1.455904	-1.318796	-1.014897	-1.040588	-0.868921	-0.978786	-0.724948	-1.024113	-1.202635
-0.626667	-0.425188	0.078159	-0.325598	-0.673178	0.047700	0.018226	-0.720250	-0.946263
0.090684	0.585960	0.542307	0.181166	0.154176	0.636502	0.375851	0.083821	-0.186250
0.708130	1.054582	0.668142	0.939189	0.646135	0.420922	0.080692	0.115019	0.516683
1.103145	1.225976	0.830431	1.213961	1.124884	0.686339	0.553850	1.234863	0.882050
1.058977	0.634060	0.913151	1.582974	0.950086	0.725015	0.585791	1.314683	0.984894
0.613811	0.948425	0.755089	0.700712	0.590820	0.731279	-0.061448	0.937436	0.947742
0.529857	1.034683	0.794506	0.484779	0.329973	1.185381	0.321259	0.564248	0.854986
0.043764	0.096036	0.280663	0.031195	-0.189317	0.233086	0.221970	0.326681	0.755340
-0.255642	-0.074588	-0.186465	-0.422152	-0.251879	-0.271619	-0.497143	-0.747023	0.668242
